e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,integer,log_integer
0,4,4,3,0,4,3,2,2,4,4,0,1,2,0,3,2,2,1,1,3,2,1,0,3,3,1,3,2,2,0,3,2,3,1,0,4,2,1,0,4,4,2,4,0,3,4,1,0,4,18643997188953840031058441580256551735812218966629145767582793586463626789961963482870489211299673876384316043535459323773160867569148097054313150656966496961002574684667460943173249404375,431.20635152462813
3,2,3,0,1,3,4,1,0,2,0,2,1,0,0,4,0,4,3,3,2,1,2,4,3,2,0,1,0,2,1,0,3,0,4,3,1,4,3,1,4,1,2,4,4,0,1,4,3,3,22789362355291263081379079141797849516278694275795580860115000972312268913398058265155049051740569800860184213345179259337856580171709591470537008763314175000115624031157763686491819000,424.4993658816318
1,0,4,3,4,2,1,1,3,2,1,3,0,2,4,3,2,4,3,4,0,0,0,2,3,4,1,1,0,0,1,0,1,1,1,1,0,1,1,3,0,4,0,0,1,4,4,2,2,3,3503358096695208340264432945600457183346319418248188799335236336234646884075528473884724522235794481801671921100676870416575814792861932904785536011046816250,360.4569964717812
3,3,2,0,3,3,2,1,1,3,2,2,1,4,2,3,0,1,0,3,0,3,1,4,3,2,0,2,1,1,0,2,4,1,1,1,4,2,3,2,4,0,3,2,0,3,2,1,2,3,119143410668978301505163858675231511424315184348594626051177274551586123883011451608858744555723117503226316733764857061538341930513754337037360952651443425441409275933009400,398.5223788011771
3,3,1,4,2,4,1,3,0,4,0,3,0,4,1,3,3,0,4,4,1,4,4,4,4,2,0,0,1,0,2,4,4,4,0,2,0,4,0,2,2,0,0,1,2,3,2,3,3,4,709437241145302979023238249014112585564473315132462305243585410323504077589676093518162181612002567784711700157169631380185465807984561146032445719815999779268454484760570097730816568203887318520,448.6608098924991
0,0,2,1,0,4,4,1,2,3,3,1,2,0,3,2,3,3,3,0,3,4,0,3,1,1,2,0,4,0,4,3,4,0,1,2,1,4,0,0,3,2,4,2,2,3,1,4,2,4,1985425245371727838840937965236923219007135298074427695220240234850370144764552948791357083271914353561164698465352361833607944318088977149127347852525501733583110302263211574969849454890112425,442.7821709754585
1,1,0,3,4,4,1,2,1,3,4,3,4,4,4,2,2,0,4,3,0,4,3,2,0,4,4,4,0,1,0,1,1,4,1,3,2,3,2,4,4,3,0,1,3,4,1,1,2,4,12138512661891795396835003249344983850238204953773010013362269373684827126138084163936187520292291969153976474168411080285477019853566161372913922389272622876253411268170068703428347138916303048192551764152268539602,492.94700807036253
3,1,3,4,4,4,0,3,3,0,0,0,1,3,2,4,3,1,3,1,0,1,0,2,4,1,0,2,2,2,4,2,1,0,0,4,2,1,4,1,4,0,0,0,0,1,3,1,3,2,1675723914645990872956787519432623294387451466410656203569596162673546824575890982938985106979484764743298552109216433056168660276436835425381080811106547000,359.7195197668302
0,4,1,4,1,1,4,4,4,3,0,2,0,3,0,2,3,3,4,4,3,2,3,1,2,0,3,1,1,2,2,1,2,4,4,2,1,3,1,3,0,3,3,2,2,0,4,4,2,1,4819714948305858039214584020711728567492346580602844520888160555835610834948271369106970061459157166842378511463704168060726061788556566206918963917351684150900190883722395394793620610570790758538505,457.48456319977913
0,2,1,2,2,1,0,3,4,0,0,4,1,2,4,4,1,3,0,3,4,0,2,0,1,0,1,4,1,0,4,2,0,2,2,3,4,1,2,0,1,1,0,3,3,4,3,0,2,0,120002419197320184327299843492322967733003068831932551979699560720804221886773078294041083464857449575782154456289370776896391725455575360369336580235224064333845,370.8985416886098
1,3,3,1,3,2,0,2,4,2,0,3,3,3,1,2,0,4,1,4,3,3,3,4,2,3,1,0,3,2,4,4,0,0,1,1,4,0,2,4,3,0,0,2,1,2,4,3,4,0,225537565118740860529359114639682454313848388098092081221991835420754830197739188400566866735786500464946724273789093526718575108289617350926757283453060750381450827122079138538108688214803250,440.6070693068359
1,1,0,2,1,4,1,2,4,3,2,0,1,1,4,1,1,1,1,3,0,0,4,1,3,3,0,1,2,2,4,3,3,1,4,1,3,4,2,1,3,1,3,4,4,2,2,2,3,3,360062071363589278653891613116340567630482246556601546473516378531781763723828411054424015798516078726926923231616848886280896624365122520404067515507242234849532455404443405589543928430398641522766,454.8903695708808
4,1,3,2,2,0,2,3,1,3,2,0,3,0,2,3,0,3,2,1,4,1,4,3,2,2,2,0,3,2,3,0,0,3,2,4,1,1,2,4,3,0,1,4,1,0,1,4,2,2,1350081217688086718609961878825432257580880452068554288958381339966548854305573606382141251594108700020529923929940246400898082539710782911524411750963111638914893271508752606000,407.85772621183725
4,2,3,4,4,0,1,1,2,0,2,4,4,0,3,4,3,4,0,2,0,3,0,2,0,0,1,3,2,1,0,3,0,2,1,2,2,0,0,0,0,4,1,0,4,2,3,3,1,3,53991532986966767892155824763804343910149705678437018298985635733388913433372566319155100125672781288382045987902356480784544482921241834806147207086366000,356.2843464658217
0,4,2,1,3,3,4,2,0,0,1,1,4,3,4,2,2,0,0,4,0,0,4,4,2,2,3,0,4,2,3,1,1,1,1,3,1,4,0,1,3,2,2,2,4,3,1,3,4,4,572067498014621946288523710232035787142617652323254876750191964054916222577182723215188755763577470976661934631955832990653167582142805716296518637289306285329870589987307970165543606223986836475,448.44559484279677
0,1,0,1,0,0,0,0,2,2,1,3,2,1,3,2,0,2,3,4,1,0,1,0,4,2,3,4,2,2,1,1,4,3,4,3,4,1,3,2,1,1,4,1,0,2,2,3,1,1,3261361196410871254171266973565070179918737932289740251353276443973380544216906371890732769275956402042780128126294201925206673379222876892575145430949221781476725739249854927,401.83195083410624
2,2,2,2,2,3,1,0,0,1,3,3,2,2,0,1,1,4,0,1,0,3,0,2,2,0,1,1,2,1,1,1,4,0,1,2,4,3,4,0,0,3,4,4,4,3,4,3,3,1,14127436541161966575968024368776457050455336926577541510409590700537039369368725162353016403712373669053913643872565961996651591236482980874479795957340406196894711826895053700,403.29792494160966
0,1,4,0,3,3,2,0,2,4,2,3,4,3,1,1,0,4,2,3,2,3,1,4,2,3,0,4,1,4,0,3,0,4,4,0,1,3,4,0,3,2,2,0,1,1,0,0,3,0,76333717305483361280459814987984333944788576081546031851597037917841543388926759673009354694238204740255704610046358198528647645997610543953646512247424248367097622483806208125,404.9849209260403
2,3,4,1,2,1,3,3,0,2,4,3,3,0,2,1,1,1,2,0,4,4,1,0,1,1,4,3,2,3,1,4,3,0,2,0,2,0,4,2,0,3,3,0,2,3,3,4,3,0,1148821759620345903933260439244707787524679215844906157287205959764344281187911831746875415351021994666620318430838436073010061168132712104902329337641659001635329722237485096067500,414.60405359923436
2,3,3,2,1,3,1,3,1,1,0,0,0,2,2,0,3,3,2,1,2,2,3,3,4,2,2,0,3,4,3,1,0,0,1,3,3,1,1,3,2,3,1,1,0,0,0,3,4,4,87138322008541511441843720883226215982033317844116583485200150968640290637338161224001635528172364061354780376084308520141705454343255572649748427987403092013037214500,384.3940371082504
4,0,2,1,3,4,1,4,3,1,0,4,4,4,1,3,0,2,4,3,3,0,4,1,0,3,2,0,2,2,2,4,4,3,3,4,2,0,0,1,2,2,1,1,0,0,4,0,3,0,22789870296228236020193080073474337304191482564353455667145292456517613015368172453078038176770385942467095295751891170270797232286744024545925481037420164610423894059845175197200,410.6838776119294
1,4,3,1,2,3,4,2,3,2,2,2,3,1,2,4,3,2,4,0,1,2,4,4,2,1,3,2,4,3,3,4,4,0,4,0,4,2,1,1,0,0,1,0,3,4,3,1,4,4,68394111077134905228899705363385809958051011546150767064799683038478269601874535188543201549642204402878333458405925449043224081999063337890964632379167817525360363956983679116252297506051974287219337774229135250,487.76815625430817
0,0,2,4,0,4,4,2,1,1,2,2,4,2,0,4,3,1,0,2,1,3,4,3,1,4,2,2,3,2,4,1,0,0,0,2,0,0,2,3,2,2,4,2,0,1,4,3,2,0,3794315875206462207436579595369069333561826553362217124890850306814527294020703192821282482505116883116566857894399596258758791238520406145207519545978056765181028952552464425,401.9833103055231
0,1,0,0,4,4,3,2,2,1,1,1,0,4,2,2,3,1,0,2,0,1,3,4,3,0,4,3,4,4,3,2,1,1,4,4,1,4,4,3,0,1,1,3,2,2,1,1,4,3,18890037297909473195982111736845984011765850258427485716390639474080359428270405101364145069665274685114393501534167065107951292187509146510932795457909010855540222710940974892990398562308760014752579,458.85048306881157
4,2,3,2,0,1,0,1,1,2,2,3,4,0,2,0,4,0,0,3,2,4,3,4,0,1,2,2,0,4,3,1,2,4,2,2,2,4,0,3,1,3,2,0,2,3,2,4,2,0,476472909244840709492821632758863030712899923566108770531949103256506750281991184527013973926918888134145502320015196365489302621156391150323903511533074847619513243593926370042000,413.72397232779315
0,0,2,1,3,0,3,0,3,2,0,4,3,0,0,1,0,2,3,1,4,4,2,0,3,1,2,1,3,4,4,1,2,0,2,1,3,0,2,0,4,2,4,4,2,2,0,0,0,3,284478156614277460804214390438033340920672915166112360174500179604865591802819610284759131078210761892784561787276139940923234243524966891949727027562302872562719418525,385.57719681647916
3,4,1,0,1,3,3,3,4,3,3,2,0,2,3,0,0,0,1,3,0,3,1,2,2,3,2,0,3,4,0,3,2,3,3,1,0,3,3,2,3,3,2,0,0,1,1,0,1,3,115487027307466403185786943290850489234589625205107774602551677927091617025964584613619003917207188799018680640160322959721000402585056556447574963242983240305695160,377.76794327100487
3,4,0,2,1,2,2,3,2,1,0,0,0,3,1,3,3,4,2,4,4,2,0,1,3,3,1,4,2,3,2,2,4,1,4,3,0,1,2,0,0,4,4,3,0,2,0,0,4,3,1507672120393966310190587093567632048979747890962606106264164987597780515068691018959490476359982975758985050506016835390688554113755577072818791983408028158680647365168540076893105321528,428.69139411604317
4,3,1,4,1,3,4,2,1,4,4,2,1,3,0,4,1,2,2,3,0,3,1,3,1,4,4,0,0,0,0,3,4,0,1,4,2,2,2,4,3,2,0,2,4,0,0,3,1,4,1692646875650398511593347883670912349979330031333346453506428397147367718393160697635225159167787406809031240110239180010778388111600480055090357260092566774602099666761275509454209517520,428.8071207992273
1,0,3,1,2,4,0,1,2,4,1,3,2,0,4,4,0,2,0,4,4,1,3,4,0,1,0,2,1,2,2,4,3,3,0,2,2,4,2,3,3,2,1,2,0,1,4,4,3,0,1533993578687323854260800312141497283618204734014590247396341013638349144695338941194684825969483245444715473666184510346464533918116392510769576819008011130771372840959900421349070580357250,435.61645709281834
2,3,1,4,4,4,3,4,4,0,0,2,1,4,3,1,1,2,0,3,0,2,1,0,0,3,0,4,4,4,3,3,4,4,2,2,3,1,1,2,2,3,4,0,0,2,2,1,3,3,175143709389916161130627193779571588772227162937147298397676692169188942833340586207349045379692761327860683492978627041192400055925662953316002656501331142454063535306795681440435850112021215740,447.2619446882967
3,1,2,1,2,1,0,0,1,0,1,4,1,0,4,2,0,2,4,0,4,3,1,0,3,4,3,2,4,1,4,3,1,0,4,3,3,2,1,1,2,2,2,1,1,1,2,2,0,3,25493246911228141199094691447191118556852740289282280347262436644237651336016327040869561376698883309016140945530150410279481204608757163995076142787988967090034807074535800,396.98046449206265
1,1,4,3,0,2,3,1,1,2,4,0,3,0,0,1,3,4,1,1,3,3,1,3,4,0,1,4,1,4,0,2,4,3,2,1,1,2,0,4,1,0,1,2,1,4,2,4,2,4,5330305672168636945933315103506486341400043905578293930387262889957584757651820136539749443986983065051830874272711388768710118337974838448686576706983916860778468109402959200827116250,423.0464806038187
0,3,2,0,0,1,3,4,3,4,3,1,0,3,4,0,3,1,1,1,2,0,1,2,4,1,1,3,2,4,0,4,2,0,0,3,1,2,3,0,3,2,2,3,0,2,4,1,1,2,35820189500164236095202908465303233576967851899066737297229888969114444509600874911315701272903610164334638175503372439838434458656673689915697507473764219873780583829075,390.4128073099634
4,0,4,0,4,4,4,4,3,0,1,2,2,4,2,0,4,2,4,1,1,1,3,3,1,3,4,2,2,3,2,0,0,2,2,3,2,1,1,1,0,4,0,1,1,4,0,3,4,1,117856583331747611820073284012898281913184227531002515878545305676147803699951139206351102321914416772950364285728149515862364953043124828994982849219274540918292776678766091149030000,419.2347852287081
3,3,1,1,4,4,3,1,4,1,3,3,0,2,0,4,1,0,1,0,3,3,1,2,2,3,4,2,3,4,4,4,4,4,4,1,3,3,0,0,0,4,0,4,3,3,3,3,0,1,1864586733175739724961769434743099087106654200054262417924280877450077098113992090895861740299854279049610223316722093310291704474505644090119833163342487226484472343128038224324239473244807255929197792702680,477.2581536875179
3,4,1,3,0,0,2,4,0,1,3,3,4,3,0,4,1,1,2,1,0,1,0,4,4,2,1,2,4,2,3,1,0,3,2,3,1,2,4,2,4,0,3,1,0,0,2,0,0,4,32040385091275110810127728783061018208678074249834585038399744666978833802149598271682869537797205895284662830639030808783620653399281440124379689181922570639813552243880,390.3012927642061
0,3,3,3,0,0,2,1,3,1,3,4,0,1,4,4,0,1,3,3,2,1,2,4,3,3,3,2,2,3,1,3,1,0,4,0,4,2,1,2,2,3,2,3,1,3,4,1,4,4,19403187162621030567931512515615557044953114138153462650592069208332856515063309626393420752931437211814760111038666837647755737874300632135737194100608864810762836968575005581791667815909806489792759368875,472.6927963100941
1,4,2,0,4,1,2,2,1,0,2,2,4,2,2,4,4,2,1,4,0,1,2,2,0,4,1,4,0,0,3,0,4,0,2,2,4,2,1,2,2,0,4,3,3,0,0,1,0,0,1587138246448045749036101345402863806418879531599951571067644731722657280964011344899344491490190491118841901246532385624873350925261436115042172367828373233961350,373.4807176145992
3,3,3,3,2,4,1,1,1,3,2,1,2,3,0,0,3,0,4,2,3,0,4,0,0,3,0,4,1,0,2,2,0,2,0,0,1,3,2,1,4,1,4,0,0,2,1,0,0,0,5664371792855578562876614622288411391934283838821815272750557456651747632664280874590426511029542460299314515213274889202550931087541000,312.58318354982725
2,1,0,1,0,2,4,1,0,0,1,4,1,4,2,1,2,0,3,3,4,0,3,4,4,1,3,4,2,4,3,0,1,3,1,3,1,3,3,2,1,4,0,2,4,4,4,4,2,0,3182597314148862707052959420701093155261421966942210171764692038652454733412092359706943551031184899231591780226255187273974012828584107983785743301938227909508446533606357678865676314691291736778977445012,470.88505659966165
2,2,3,2,2,2,4,2,4,2,1,4,3,1,3,0,3,3,4,3,1,0,3,2,4,1,1,4,2,2,0,4,4,4,3,1,1,3,1,0,0,1,4,2,4,4,1,0,0,0,11437950989122667357491843137724756102096668337639369902324649907709346593846022876035441022211623463199074729311328623516459452431975020677546079748473907383053249601204147995776629429459500,437.6255194364419
3,3,4,2,0,0,2,0,4,0,4,3,3,4,1,0,4,4,4,0,2,0,0,3,3,0,4,1,2,4,4,3,0,3,1,2,4,4,0,4,0,1,2,4,3,0,1,4,3,2,3444622721483303970675968810101747252488192684371432104008377497970451500188028794635666915486519475013986839244195278811659966406132292714604867990611164670045228846079598181658023111871248445315000,457.14866279648055
4,2,1,0,2,1,0,2,1,3,2,0,4,4,0,0,2,4,4,3,4,4,3,3,4,3,3,4,3,1,2,3,1,4,4,1,0,1,0,3,4,4,2,2,2,2,2,2,3,4,12043977668112096018691053958598649352914454933356964995505348606422947185945724058444961105697523852863456361027756833658020136874314245978579675301839425569338817963274681493858211811976623133590919795156355898962612240,506.75470012212185
0,4,4,1,4,0,2,1,0,3,2,2,1,2,1,1,0,1,0,4,2,2,0,3,3,1,3,3,1,2,0,1,2,3,3,1,0,1,1,4,1,1,1,0,2,4,0,2,4,0,4309438269570510425869317778355559189783857187516499069897206821869675798725036301153489702130027573780625194319819565948982661311571234190563091093125,346.8485715128424
1,3,3,1,4,0,4,1,2,0,0,4,1,1,1,4,2,0,4,2,3,2,0,0,0,1,2,0,1,0,0,1,4,0,0,2,1,1,2,2,3,4,1,3,2,4,3,1,1,1,89837974116702240097068548851718637474554797345445852472840418142624426121593834594006897891265543229745794036188426235512379674522844923709287212250,342.97801643039753
3,0,2,3,0,4,2,4,3,2,4,2,1,1,3,4,1,4,3,3,1,4,4,2,0,4,3,3,1,3,2,0,1,3,0,4,1,3,0,3,2,0,2,3,1,2,1,1,1,3,259305248396492835388836051689086222065345519498172689600740677777130186040502849571947488533833833529884858347851418133893405463218111001105152518622079786032723246522334151672887601729647400,440.7465885088488
3,2,4,0,4,4,4,4,2,0,3,2,3,0,0,2,2,2,3,3,3,1,2,3,0,4,4,3,0,1,1,3,0,3,0,4,4,3,3,0,2,4,4,2,4,2,3,3,2,1,176251470957941380526863784691463105242103661575228044861741268068487566868755472249335945484783048614038628126069405911345569349707579618761059646550544403730324210042873760197655558243299187749153011654345000,481.80702603728565
3,3,3,2,1,2,3,4,2,0,2,1,0,1,4,2,1,4,0,3,2,3,0,3,3,1,4,4,3,1,2,4,4,4,3,4,0,4,0,3,1,1,4,3,2,3,2,4,1,2,917939442401747240049133490134557525103185156595516290787667379855148860188202523090691109623860051721563603701642959431322248871731226370861914842301009534756637208399959932164142528601776419644595487990739687000,490.3650009503115
0,4,1,2,3,3,4,4,2,0,1,0,2,4,3,3,0,4,0,1,2,2,3,4,4,4,0,0,4,1,1,2,3,1,0,1,1,1,1,1,3,4,3,4,1,3,1,4,3,2,407855547350994372519870443658270901942812047304046187013498687124777003146021954136491170498723722131671581678227781564669722384471317569744361956403885493949898965113056023887229375032221235,441.19949563697776
3,4,0,0,3,3,4,1,0,2,4,1,2,3,3,3,0,4,4,4,4,4,3,0,0,1,3,2,3,0,0,1,3,1,2,1,3,2,1,4,3,3,2,2,1,1,1,4,3,0,34969109355397100674336753628800600786509617065290611189479034802889822455776254349898588913857636584144459901657114271833283744364451986326216691954741439475818303815567892308494111184260008,438.7430476578065
2,2,3,1,2,2,4,2,0,2,3,3,1,2,2,1,0,0,4,4,3,1,3,0,2,0,1,3,1,1,2,0,2,4,3,3,3,0,0,4,3,3,4,2,4,1,3,4,1,0,342214176167560323386139543662043723139498867481548528477862495756055102179676423009746186860006112265073134305084156068338273470963799052481220729170179458808216120455617575271556025500,427.2085088050667
4,3,1,4,1,0,1,1,2,2,3,3,4,1,0,4,1,1,1,0,2,0,3,4,4,0,0,1,4,3,4,3,4,4,4,0,2,4,3,4,2,3,4,0,2,2,1,3,1,4,1647694399460435336447869171283552431450993115662112604688654429347884843756623450255886929944879507741421893579597856958584129377468597326158589704485407264933776072213966399456011056068575746089702812062160,477.1344912268385
3,4,2,1,4,4,1,3,4,3,2,1,1,2,1,0,0,1,3,3,1,2,0,3,2,0,1,3,3,1,0,3,0,4,0,0,4,0,2,2,2,2,4,4,3,4,4,0,3,0,401720004849946422767778836278389750886461317157909834546910328254180087356490088957185130811252981747269265216994438234017875058427922956469700788379474555394905000411609209400,406.64556152156206
3,3,3,1,1,0,4,0,0,0,0,1,3,0,4,3,2,4,4,4,2,4,1,0,2,0,4,0,3,2,3,4,4,4,4,3,2,0,4,0,3,4,0,3,3,1,2,2,0,2,48323791331651458014772191656886210036511407114244742880708706437654166815199497312734797618217474170410188947021020032830289060936109639269921810537583277128510463827587000592579152831638967049000,452.88201714737687
4,4,4,2,0,0,4,2,3,0,0,3,3,0,0,4,1,1,1,1,4,3,2,2,0,4,3,3,3,3,3,2,0,4,3,0,4,1,2,3,0,0,2,1,3,4,4,4,3,3,49273396270310328999156758677367109279715155580429634779031259864574707238203790168026101605665941569925435469937488435660600610073907815725811680142637176157575627551695998321891064780874754260890000,459.80923271881187
3,3,2,0,1,1,2,0,1,3,1,4,3,4,1,1,3,1,3,4,4,2,2,2,2,4,0,2,0,0,2,1,4,3,4,2,3,2,0,3,2,1,3,3,3,0,1,3,2,1,32500918062615551739443662939838663314798216673566428122834119909375351890862375670256731601942073866287372953594748717841780819519095177781971981127614180709459815688099321303940683059400,431.7620956339097
4,1,2,3,0,3,0,3,0,0,0,4,4,1,0,4,2,4,3,2,0,4,1,0,4,1,2,2,1,2,1,0,3,2,1,1,4,4,3,1,4,3,2,3,4,3,0,0,1,1,192326831060073064044694582883240135771579769360510560637063369826461835757562346626860057336485015274735558519620881309153140901062337753359317871712917732253341497401905998340400,412.8167576299013
3,0,4,3,4,1,2,1,0,2,4,4,0,3,4,2,3,1,0,4,0,2,3,2,3,2,4,2,4,3,1,3,0,0,4,2,3,1,0,3,0,0,1,1,0,4,4,1,3,2,10269728923832375860124507395894930463030547124623200942505710681469298295474932643489425766595119388547512265789901170601680650289114067347166786015010631689814761034588883823850015000,423.70227264654943
3,2,3,1,2,2,3,3,1,2,0,2,0,3,3,3,3,1,1,0,1,0,3,0,4,0,0,1,3,2,3,2,0,4,4,3,3,4,1,2,0,1,0,1,1,3,3,1,0,0,267830120855194405669747503417234125881913643791352378054764917488242546215524487624898741986564392767614545734688493392009609352030028099984029993450059000,357.8858721302086
2,4,1,0,0,4,3,0,0,1,3,3,2,3,0,2,2,3,3,3,2,1,2,4,4,4,2,2,4,3,4,4,1,4,2,1,2,1,3,3,1,3,1,1,0,4,4,3,0,2,1185760794190915126867560026608523472102320929616524743571109399807852397106893742005908236364869560753323583726749543134657163400498161267113104672160493516156770749554726391076180296035283933087679092127740,476.8054988387619
2,3,1,2,1,2,2,2,2,3,4,1,4,4,4,2,4,1,4,3,0,2,2,3,1,1,0,1,1,3,1,1,3,3,4,1,2,3,2,4,3,1,3,2,4,3,2,4,1,1,3330894948383647335099667703214790610974923550536479342526418755182225381167020385689184087235672687580330681301908555724349796027909844937994132217658620429374675953327808412331059857118676489338205465587260,477.8383552709205
3,2,2,3,0,2,1,1,2,2,3,0,3,2,1,4,1,3,1,4,4,2,3,4,4,3,0,4,3,3,4,0,0,4,0,2,3,0,2,1,1,0,2,3,2,0,3,4,3,2,73386898665330045795748698234149570466435603198085780866878590723824504660793392421626845132819726842358583282753888278532772542473790082269327503360658113666962615894379834171784741891653041800,446.39208328224765
1,4,0,3,2,3,1,3,4,2,4,0,1,0,4,2,4,0,4,3,2,4,2,3,3,1,3,1,4,4,4,3,2,4,2,4,2,0,4,3,4,3,4,3,0,1,0,1,1,1,2900115343841566584402191001517155807141735813284353226662018465745518342506480202448101518552044172436219067317239643924346447944872115317739907398539291172318605204516258030849261203703102691926639697095013607847318,498.42313059665383
3,0,2,3,4,3,1,4,1,3,4,2,2,0,3,4,1,3,4,2,3,4,4,0,0,4,4,1,2,3,4,1,2,4,1,3,1,4,0,1,3,1,1,4,2,0,2,1,4,3,796508594506531183365778720889374368769403347137868461822400422613168267183032672204025342704579023668400896406054875835805557941499828879283477010789327205559474205293391603795202956935487069772169658456051400,483.3153521694002
4,4,1,3,3,0,0,4,1,4,1,4,4,3,0,1,0,0,1,3,1,2,0,0,4,3,2,4,4,4,0,2,0,1,2,0,4,2,2,3,4,0,3,2,2,2,3,1,4,0,38910789883046716218658063954573790223640043354850709500636426976516605360938774083778479310168959112745485228524401639143427388217314758085529061669723959348519367135735812304857520,418.12658832597685
2,4,3,3,0,2,1,4,0,0,1,3,0,2,0,1,3,4,1,4,2,1,4,2,3,4,1,4,2,2,0,0,1,3,2,0,0,0,1,0,0,3,1,1,3,4,3,4,3,0,115890077553520427643776033410110633695436940621391361306875273981715627942159125448587828531248812749057429672479597442207124907557278855816989941921776626691269500,377.7714271995809
2,4,3,3,3,2,0,1,1,4,1,2,3,0,3,3,4,1,4,2,2,4,0,3,0,3,4,3,4,0,1,4,2,4,1,1,3,1,2,4,1,1,2,3,3,2,2,1,2,0,1176322555592464457407409255052903996961712940149667265123420202186104520600274432721714033368282990285176404299606356433360583434624591620630192298358471421518021346204041123343710768953995056500,449.1664862276733
3,0,2,1,2,1,3,4,2,3,3,1,0,4,0,3,4,2,2,4,3,4,0,4,2,1,3,4,2,0,1,0,2,0,3,3,3,0,4,4,0,1,2,3,4,4,2,4,3,4,2345795818579779406447103717320575736607920082530807313835159934110539505317951678616621080128534327943275618147721394664281444582859283866026280121259275924740226568960066876206095954758605439514252665345827498600,491.3032495203219
